	zeit	Soll Temp	Ist Temp	Heizung	temp erreicht	Pumpe
710418	710	86	77	1	0	0
711183	711	86	77	1	0	0
711949	712	86	77	1	0	0
712714	713	86	77	1	0	0
713480	713	86	77	1	0	0
714245	714	86	77	1	0	0
715011	715	86	77	1	0	0
715776	716	86	77	1	0	0
716540	717	86	77	1	0	0
717306	717	86	77	1	0	0
718071	718	86	77	1	0	0
718837	719	86	77	1	0	0
719602	720	86	77	1	0	0
720368	720	86	77	1	0	1
721133	721	86	77	1	0	1
721899	722	86	77	1	0	1
722664	723	86	77	1	0	1
723430	723	86	77	1	0	1
724195	724	86	77	1	0	1
724961	725	86	77	1	0	1
725726	726	86	77	1	0	1
726492	726	86	77	1	0	1
727257	727	86	77	1	0	1
728023	728	86	78	1	0	1
728787	729	86	78	1	0	1
729553	730	86	78	1	0	1
730318	730	86	78	1	0	1
731084	731	86	78	1	0	1
731849	732	86	78	1	0	1
732615	733	86	78	1	0	1
733380	733	86	78	1	0	1
734145	734	86	78	1	0	1
734911	735	86	78	1	0	1
735676	736	86	78	1	0	0
736442	736	86	78	1	0	0
737207	737	86	79	1	0	0
737973	738	86	79	1	0	0
738738	739	86	79	1	0	0
739504	740	86	79	1	0	0
740269	740	86	79	1	0	0
741035	741	86	79	1	0	0
741799	742	86	79	1	0	0
742565	743	86	79	1	0	0
743330	743	86	79	1	0	0
744096	744	86	79	1	0	0
744861	745	86	79	1	0	0
745627	746	86	79	1	0	0
746392	746	86	79	1	0	0
747158	747	86	79	1	0	0
747923	748	86	79	1	0	0
748689	749	86	79	1	0	0
749454	749	86	79	1	0	0
750220	750	86	79	1	0	0
750985	751	86	79	1	0	0
751751	752	86	79	1	0	0
752516	753	86	79	1	0	0
753281	753	86	79	1	0	0
754046	754	86	79	1	0	0
754811	755	86	79	1	0	0
755577	756	86	79	1	0	0
756342	756	86	79	1	0	0
757108	757	86	79	1	0	0
757873	758	86	79	1	0	0
758639	759	86	79	1	0	0
759404	759	86	79	1	0	0
760170	760	86	79	1	0	0
760935	761	86	79	1	0	0
761701	762	86	79	1	0	0
762466	762	86	79	1	0	0
763232	763	86	79	1	0	0
763997	764	86	79	1	0	0
764763	765	86	79	1	0	0
765528	766	86	79	1	0	0
766294	766	86	79	1	0	0
767058	767	86	79	1	0	0
767824	768	86	79	1	0	0
768589	769	86	79	1	0	0
769355	769	86	79	1	0	0
770120	770	86	79	1	0	0
770886	771	86	79	1	0	0
771651	772	86	79	1	0	0
772417	772	86	79	1	0	0
773182	773	86	79	1	0	0
773948	774	86	79	1	0	0
774713	775	86	79	1	0	0
775479	775	86	79	1	0	0
776244	776	86	79	1	0	0
777009	777	86	79	1	0	0
777775	778	86	79	1	0	0
778540	779	86	79	1	0	0
779305	779	86	79	1	0	0
780070	780	86	79	1	0	0
780836	781	86	79	1	0	0
781601	782	86	79	1	0	0
782367	782	86	79	1	0	0
783132	783	86	79	1	0	0
783898	784	86	79	1	0	0
784663	785	86	79	1	0	0
785429	785	86	79	1	0	0
786194	786	86	79	1	0	0
786960	787	86	79	1	0	0
787725	788	86	79	1	0	0
788491	788	86	79	1	0	0
789256	789	86	79	1	0	0
790022	790	86	79	1	0	0
790787	791	86	79	1	0	0
791553	792	86	79	1	0	0
792317	792	86	79	1	0	0
793083	793	86	79	1	0	0
793848	794	86	79	1	0	0
794614	795	86	79	1	0	0
795379	795	86	79	1	0	0
796145	796	86	79	1	0	0
796910	797	86	79	1	0	0
797676	798	86	79	1	0	0
798441	798	86	79	1	0	0
799207	799	86	79	1	0	0
799972	800	86	79	1	0	0
800737	801	86	79	1	0	0
801503	802	86	79	1	0	0
802268	802	86	79	1	0	0
803034	803	86	79	1	0	0
803799	804	86	79	1	0	0
804564	805	86	79	1	0	0
805329	805	86	79	1	0	0
806095	806	86	79	1	0	0
806860	807	86	79	1	0	0
807626	808	86	79	1	0	0
808391	808	86	79	1	0	0
809157	809	86	79	1	0	0
809922	810	86	79	1	0	0
810688	811	86	79	1	0	0
811453	811	86	79	1	0	0
812219	812	86	79	1	0	1
812984	813	86	79	1	0	1
813750	814	86	79	1	0	1
814515	815	86	79	1	0	1
815281	815	86	79	1	0	1
816046	816	86	79	1	0	1
816812	817	86	79	1	0	1
817576	818	86	79	1	0	1
818342	818	86	79	1	0	1
819107	819	86	79	1	0	1
819873	820	86	79	1	0	1
820638	821	86	80	1	0	1
821403	821	86	80	1	0	1
822169	822	86	80	1	0	1
822934	823	86	80	1	0	1
823700	824	86	80	1	0	1
824465	824	86	80	1	0	1
825231	825	86	80	1	0	1
825996	826	86	80	1	0	1
826762	827	86	80	1	0	1
827527	828	86	80	1	0	0
828293	828	86	80	1	0	0
829058	829	86	80	1	0	0
829824	830	86	80	1	0	0
830588	831	86	80	1	0	0
831354	831	86	80	1	0	0
832119	832	86	80	1	0	0
832885	833	86	80	1	0	0
833650	834	86	80	1	0	0
834416	834	86	80	1	0	0
835181	835	86	81	1	0	0
835947	836	86	81	1	0	0
836712	837	86	81	1	0	0
837478	837	86	81	1	0	0
838243	838	86	81	1	0	0
839008	839	86	81	1	0	0
839774	840	86	81	1	0	0
840539	841	86	81	1	0	0
841305	841	86	81	1	0	0
842070	842	86	81	1	0	0
842835	843	86	81	1	0	0
843600	844	86	81	1	0	0
844366	844	86	81	1	0	0
845131	845	86	81	1	0	0
845897	846	86	81	1	0	0
846662	847	86	81	1	0	0
847428	847	86	81	1	0	0
848193	848	86	81	1	0	0
848959	849	86	81	1	0	0
849724	850	86	81	1	0	0
850490	850	86	81	1	0	0
851255	851	86	81	1	0	0
852021	852	86	81	1	0	0
852786	853	86	81	1	0	0
853552	854	86	81	1	0	0
854317	854	86	81	1	0	0
855083	855	86	81	1	0	0
855847	856	86	81	1	0	0
856613	857	86	81	1	0	0
857378	857	86	81	1	0	0
858144	858	86	81	1	0	0
858909	859	86	81	1	0	0
859675	860	86	81	1	0	0
860440	860	86	81	1	0	0
861205	861	86	81	1	0	0
861971	862	86	81	1	0	0
862736	863	86	81	1	0	0
863502	864	86	81	1	0	0
864267	864	86	81	1	0	0
865033	865	86	81	1	0	0
865798	866	86	81	1	0	0
866564	867	86	81	1	0	0
867329	867	86	81	1	0	0
868094	868	86	81	1	0	0
868859	869	86	81	1	0	0
869625	870	86	81	1	0	0
870390	870	86	81	1	0	0
871156	871	86	81	1	0	0
871921	872	86	81	1	0	0
872687	873	86	81	1	0	0
873452	873	86	81	1	0	0
874218	874	86	81	1	0	0
874983	875	86	81	1	0	0
875749	876	86	81	1	0	0
876514	877	86	81	1	0	0
877280	877	86	81	1	0	0
878045	878	86	81	1	0	0
878811	879	86	81	1	0	0
879576	880	86	81	1	0	0
880342	880	86	81	1	0	0
881106	881	86	81	1	0	0
881872	882	86	81	1	0	0
882637	883	86	81	1	0	0
883403	883	86	81	1	0	0
884168	884	86	81	1	0	0
884933	885	86	81	1	0	0
885699	886	86	81	1	0	0
886464	886	86	81	1	0	0
887230	887	86	81	1	0	0
887995	888	86	81	1	0	0
888761	889	86	81	1	0	0
889526	890	86	81	1	0	0
890292	890	86	81	1	0	0
891057	891	86	81	1	0	0
891823	892	86	81	1	0	0
892588	893	86	81	1	0	0
893353	893	86	81	1	0	0
894118	894	86	81	1	0	0
894884	895	86	81	1	0	0
895649	896	86	81	1	0	0
896415	896	86	81	1	0	0
897180	897	86	81	1	0	0
897946	898	86	81	1	0	0
898711	899	86	81	1	0	0
899477	899	86	81	1	0	0
900242	900	86	81	1	0	0
901008	901	86	81	1	0	0
901773	902	86	81	1	0	0
902539	903	86	81	1	0	0
903304	903	86	81	1	0	0
904070	904	86	81	1	0	1
904835	905	86	81	1	0	1
905601	906	86	81	1	0	1
906365	906	86	81	1	0	1
907131	907	86	81	1	0	1
907896	908	86	81	1	0	1
908661	909	86	81	1	0	1
909427	909	86	81	1	0	1
910192	910	86	81	1	0	1
910958	911	86	81	1	0	1
911723	912	86	81	1	0	1
912489	912	86	81	1	0	1
913254	913	86	82	1	0	1
914020	914	86	82	1	0	1
914785	915	86	82	1	0	1
915551	916	86	82	1	0	1
916316	916	86	82	1	0	1
917082	917	86	82	1	0	1
917847	918	86	82	1	0	1
918612	919	86	82	1	0	1
919377	919	86	82	1	0	1
920143	920	86	82	1	0	1
920908	921	86	82	1	0	1
921674	922	86	82	1	0	1
922439	922	86	82	1	0	1
923205	923	86	82	1	0	1
923970	924	86	82	1	0	1
924736	925	86	82	1	0	1
925501	926	86	82	1	0	1
926267	926	86	82	1	0	1
927032	927	86	82	1	0	1
927798	928	86	82	1	0	1
928563	929	86	82	1	0	1
929329	929	86	82	1	0	1
930094	930	86	82	1	0	1
930859	931	86	83	1	0	1
931624	932	86	83	1	0	1
932389	932	86	83	1	0	1
933155	933	86	83	1	0	1
933920	934	86	83	1	0	1
934686	935	86	83	1	0	1
935451	935	86	83	1	0	1
936217	936	86	83	1	0	1
936982	937	86	83	1	0	1
937748	938	86	83	1	0	1
938513	939	86	83	1	0	1
939279	939	86	83	1	0	1
940044	940	86	83	1	0	1
940810	941	86	83	1	0	1
941575	942	86	83	1	0	1
942341	942	86	83	1	0	1
943106	943	86	83	1	0	1
943872	944	86	83	1	0	1
944636	945	86	83	1	0	1
945402	945	86	83	1	0	1
946167	946	86	83	1	0	1
946933	947	86	83	1	0	1
947698	948	86	83	1	0	1
948464	948	86	83	1	0	1
949229	949	86	83	1	0	1
949995	950	86	83	1	0	1
950760	951	86	83	1	0	1
951526	952	86	83	1	0	1
952291	952	86	83	1	0	1
953057	953	86	83	1	0	1
953822	954	86	83	1	0	1
954588	955	86	83	1	0	1
955353	955	86	83	1	0	1
956119	956	86	83	1	0	1
956883	957	86	83	1	0	1
957649	958	86	83	1	0	1
958414	958	86	83	1	0	1
959180	959	86	83	1	0	1
959945	960	86	83	1	0	1
960711	961	86	83	1	0	1
961476	961	86	83	1	0	1
962242	962	86	83	1	0	1
963007	963	86	83	1	0	1
963772	964	86	83	1	0	1
964538	965	86	83	1	0	1
965303	965	86	83	1	0	1
966069	966	86	83	1	0	1
966834	967	86	83	1	0	1
967600	968	86	83	1	0	1
968365	968	86	83	1	0	1
969131	969	86	83	1	0	1
969895	970	86	83	1	0	1
970661	971	86	83	1	0	1
971426	971	86	83	1	0	1
972192	972	86	83	1	0	1
972957	973	86	83	1	0	1
973723	974	86	83	1	0	1
974488	974	86	83	1	0	1
975254	975	86	83	1	0	1
976019	976	86	83	1	0	1
976785	977	86	83	1	0	1
977550	978	86	83	1	0	1
978316	978	86	83	1	0	1
979081	979	86	83	1	0	1
979847	980	86	83	1	0	1
980612	981	86	83	1	0	1
981378	981	86	83	1	0	1
982142	982	86	83	1	0	1
982908	983	86	83	1	0	1
983673	984	86	83	1	0	1
984439	984	86	83	1	0	1
985204	985	86	83	1	0	1
985970	986	86	83	1	0	1
986735	987	86	83	1	0	1
987501	988	86	83	1	0	1
988266	988	86	84	1	1	1
989032	989	86	84	1	1	1
989797	990	86	84	1	1	1
990563	991	86	83	1	0	1
991328	991	86	84	1	1	1
992094	992	86	84	1	1	1
992859	993	86	84	1	1	1
993625	994	86	84	1	1	1
994390	994	86	84	1	1	1
995155	995	86	84	1	1	1
995920	996	86	84	1	1	1
996686	997	86	84	1	1	1
997451	997	86	84	1	1	1
998217	998	86	84	1	1	1
998982	999	86	84	1	1	1
999748	1000	86	84	1	1	1
1000513	1001	86	84	1	1	1
1001279	1001	86	84	1	1	1
1002044	1002	86	84	1	1	1
1002810	1003	86	84	1	1	1
1003575	1004	86	84	1	1	1
1004341	1004	86	84	1	1	1
1005106	1005	86	84	1	1	1
1005872	1006	86	84	1	1	1
1006637	1007	86	84	1	1	1
1007403	1007	86	84	1	1	1
1008167	1008	86	84	1	1	1
1008933	1009	86	84	1	1	1
1009699	1010	86	84	1	1	1
1010464	1010	86	84	1	1	1
1011230	1011	86	84	1	1	1
1011995	1012	86	84	1	1	1
1012761	1013	86	84	1	1	1
1013526	1014	86	84	1	1	1
1014292	1014	86	84	1	1	1
1015057	1015	86	84	1	1	1
1015823	1016	86	84	1	1	1
1016588	1017	86	84	1	1	1
1017354	1017	86	84	1	1	1
1018119	1018	86	84	1	1	1
1018885	1019	86	84	1	1	1
1019651	1020	86	84	1	1	1
1020416	1020	86	84	1	1	1
1021181	1021	86	84	1	1	1
1021946	1022	86	84	1	1	1
1022712	1023	86	84	1	1	1
1023477	1023	86	84	1	1	1
1024243	1024	86	84	1	1	1
1025008	1025	86	84	1	1	1
1025774	1026	86	84	1	1	1
1026539	1027	86	84	1	1	1
1027305	1027	86	84	1	1	1
1028070	1028	86	84	1	1	1
1028836	1029	86	84	1	1	1
1029602	1030	86	84	1	1	1
1030367	1030	86	84	1	1	1
1031133	1031	86	84	1	1	1
1031898	1032	86	84	1	1	1
1032664	1033	86	84	1	1	1
1033428	1033	86	84	1	1	1
1034194	1034	86	84	1	1	1
1034959	1035	86	84	1	1	1
1035725	1036	86	84	1	1	1
1036490	1036	86	84	1	1	1
1037256	1037	86	84	1	1	1
1038021	1038	86	84	1	1	1
1038787	1039	86	84	1	1	1
1039553	1040	86	84	1	1	1
1040318	1040	86	84	1	1	1
1041084	1041	86	84	1	1	1
1041849	1042	86	84	1	1	1
1042615	1043	86	84	1	1	1
1043380	1043	86	85	1	1	1
1044146	1044	86	84	1	1	1
1044911	1045	86	85	1	1	1
1045677	1046	86	84	1	1	1
1046441	1046	86	85	1	1	1
1047207	1047	86	85	1	1	1
1047972	1048	86	85	1	1	1
1048738	1049	86	85	1	1	1
1049504	1050	86	85	1	1	1
1050269	1050	86	85	1	1	1
1051035	1051	86	85	1	1	1
1051800	1052	86	85	1	1	1
1052566	1053	86	85	1	1	1
1053331	1053	86	85	1	1	1
1054097	1054	86	85	1	1	1
1054862	1055	86	85	1	1	1
1055628	1056	86	85	1	1	1
1056393	1056	86	85	1	1	1
1057159	1057	86	85	1	1	1
1057924	1058	86	85	1	1	1
1058690	1059	86	85	1	1	1
1059456	1059	86	85	1	1	1
1060220	1060	86	85	1	1	1
1060986	1061	86	85	1	1	1
1061751	1062	86	85	1	1	1
1062517	1063	86	85	1	1	1
1063282	1063	86	85	1	1	1
1064048	1064	86	85	1	1	1
1064813	1065	86	85	1	1	1
1065579	1066	86	85	1	1	1
1066344	1066	86	85	1	1	1
1067110	1067	86	85	1	1	1
1067875	1068	86	85	1	1	1
1068641	1069	86	85	1	1	1
1069407	1069	86	85	1	1	1
1070172	1070	86	85	1	1	1
1070938	1071	86	85	1	1	1
1071703	1072	86	85	1	1	1
1072468	1072	86	85	1	1	1
1073233	1073	86	85	1	1	1
1073999	1074	86	85	1	1	1
1074764	1075	86	85	1	1	1
1075530	1076	86	85	1	1	1
1076295	1076	86	85	1	1	1
1077061	1077	86	85	1	1	1
1077826	1078	86	85	1	1	1
1078592	1079	86	85	1	1	1
1079358	1079	86	85	1	1	1
1080123	1080	86	85	1	1	1
1080889	1081	86	85	1	1	1
1081654	1082	86	85	1	1	1
1082420	1082	86	85	1	1	1
1083185	1083	86	85	1	1	1
1083951	1084	86	85	1	1	1
1084716	1085	86	85	1	1	1
1085481	1085	86	85	1	1	1
1086246	1086	86	85	1	1	1
1087012	1087	86	85	1	1	1
1087777	1088	86	85	1	1	1
1088543	1089	86	85	1	1	1
1089309	1089	86	85	1	1	1
1090074	1090	86	85	1	1	1
1090840	1091	86	86	0	1	0
1091605	1092	86	86	0	1	0
1092371	1092	86	86	0	1	0
1093136	1093	86	86	0	1	0
1093902	1094	86	86	0	1	0
1094667	1095	86	86	0	1	0
1095433	1095	86	86	0	1	0
1096198	1096	86	86	0	1	0
1096964	1097	86	86	0	1	0
1097729	1098	86	86	0	1	0
1098494	1098	86	86	0	1	0
1099260	1099	86	86	0	1	0
1100025	1100	86	86	0	1	0
1100791	1101	86	86	0	1	0
1101556	1102	86	86	0	1	0
1102322	1102	86	86	0	1	0
1103087	1103	86	86	0	1	0
1103853	1104	86	86	0	1	0
1104618	1105	86	86	0	1	0
1105384	1105	86	86	0	1	0
1106149	1106	86	86	0	1	0
1106915	1107	86	86	0	1	0
1107680	1108	86	86	0	1	0
1108446	1108	86	86	0	1	0
1109212	1109	86	86	0	1	0
1109977	1110	86	86	0	1	0
1110743	1111	86	86	0	1	0
1111507	1112	86	86	0	1	0
1112273	1112	86	86	0	1	0
1113038	1113	86	86	0	1	0
1113804	1114	86	86	0	1	0
1114569	1115	86	86	0	1	0
1115335	1115	86	86	0	1	0
1116100	1116	86	86	0	1	0
1116866	1117	86	86	0	1	0
1117631	1118	86	86	0	1	0
1118397	1118	86	86	0	1	0
1119163	1119	86	86	0	1	0
1119928	1120	86	86	0	1	0
1120694	1121	86	86	0	1	0
1121459	1121	86	86	0	1	0
1122225	1122	86	86	0	1	0
1122990	1123	86	86	0	1	0
1123756	1124	86	86	0	1	0
1124520	1125	86	86	0	1	0
1125286	1125	86	86	0	1	0
1126051	1126	86	86	0	1	0
1126817	1127	86	86	0	1	0
1127582	1128	86	86	0	1	0
1128348	1128	86	86	0	1	0
1129114	1129	86	86	0	1	0
1129879	1130	86	86	0	1	0
1130645	1131	86	86	0	1	0
1131410	1131	86	86	0	1	0
1132176	1132	86	86	0	1	0
1132941	1133	86	86	0	1	0
1133707	1134	86	86	0	1	0
1134472	1134	86	86	0	1	0
1135238	1135	86	86	0	1	0
1136003	1136	86	86	0	1	0
1136769	1137	86	86	0	1	0
1137533	1138	86	86	0	1	0
1138299	1138	86	86	0	1	0
1139065	1139	86	86	0	1	0
1139830	1140	86	86	0	1	0
1140596	1141	86	86	0	1	0
1141361	1141	86	86	0	1	0
1142127	1142	86	86	0	1	0
1142892	1143	86	86	0	1	0
1143658	1144	86	86	0	1	0
1144423	1144	86	86	0	1	0
1145189	1145	86	86	0	1	0
1145954	1146	86	86	0	1	0
1146720	1147	86	86	0	1	0
1147486	1147	86	86	0	1	0
1148251	1148	86	86	0	1	0
1149017	1149	86	86	0	1	0
1149782	1150	86	86	0	1	0
1150547	1151	86	86	0	1	0
1151312	1151	86	86	0	1	0
1152078	1152	86	86	0	1	0
1152843	1153	86	86	0	1	0
1153609	1154	86	86	0	1	0
1154374	1154	86	86	0	1	0
1155140	1155	86	86	0	1	0
1155905	1156	86	86	0	1	0
1156671	1157	86	86	0	1	0
1157436	1157	86	86	0	1	0
1158202	1158	86	86	0	1	0
1158968	1159	86	86	0	1	0
1159733	1160	86	86	0	1	0
1160499	1160	86	86	0	1	0
1161264	1161	86	86	0	1	0
1162030	1162	86	85	0	1	0
1162795	1163	86	85	0	1	0
1163560	1164	86	86	0	1	0
1164325	1164	86	85	0	1	0
1165091	1165	86	85	0	1	0
1165856	1166	86	85	0	1	0
1166622	1167	86	85	0	1	0
1167387	1167	86	85	0	1	0
1168153	1168	86	85	0	1	0
1168919	1169	86	85	0	1	0
1169684	1170	86	85	0	1	0
1170450	1170	86	85	0	1	0
1171215	1171	86	85	0	1	0
1171981	1172	86	85	0	1	0
1172746	1173	86	85	0	1	0
1173512	1174	86	85	0	1	0
1174277	1174	86	85	0	1	0
1175043	1175	86	85	0	1	0
1175808	1176	86	85	0	1	0
1176573	1177	86	85	0	1	0
1177338	1177	86	85	0	1	0
1178104	1178	86	85	0	1	0
1178870	1179	86	85	0	1	0
1179635	1180	86	85	0	1	0
1180401	1180	86	85	0	1	0
1181166	1181	86	85	0	1	0
1181932	1182	86	85	0	1	0
1182697	1183	86	85	0	1	0
1183463	1183	86	85	0	1	0
1184228	1184	86	85	0	1	0
1184994	1185	86	85	0	1	0
1185759	1186	86	85	0	1	0
1186525	1187	86	85	0	1	0
1187291	1187	86	85	0	1	0
1188056	1188	86	85	0	1	0
1188822	1189	86	85	0	1	0
1189586	1190	86	85	0	1	0
1190352	1190	86	85	0	1	0
1191117	1191	86	85	0	1	0
1191883	1192	86	85	0	1	0
1192648	1193	86	85	0	1	0
1193414	1193	86	85	0	1	0
1194179	1194	86	85	0	1	0
1194945	1195	86	85	0	1	0
1195710	1196	86	85	0	1	0
1196476	1196	86	85	0	1	0
1197242	1197	86	85	0	1	0
1198007	1198	86	85	0	1	0
1198773	1199	86	85	0	1	0
1199538	1200	86	85	0	1	0
1200304	1200	86	85	0	1	0
1201069	1201	86	85	0	1	0
1201835	1202	86	85	0	1	0
1202599	1203	86	85	0	1	0
1203365	1203	86	85	0	1	0
1204130	1204	86	84	0	1	0
1204896	1205	86	84	0	1	0
1205661	1206	86	84	0	1	0
1206427	1206	86	84	0	1	0
1207193	1207	86	84	0	1	0
1207958	1208	86	84	0	1	0
1208724	1209	86	84	0	1	0
1209489	1209	86	84	0	1	0
1210255	1210	86	84	0	1	0
1211020	1211	86	84	0	1	0
1211786	1212	86	84	0	1	0
1212551	1213	86	84	0	1	0
1213317	1213	86	84	0	1	0
1214082	1214	86	84	0	1	0
1214848	1215	86	84	0	1	0
1215612	1216	86	84	0	1	0
1216378	1216	86	84	0	1	0
1217144	1217	86	84	0	1	0
1217909	1218	86	84	0	1	0
1218675	1219	86	84	0	1	0
1219440	1219	86	84	0	1	0
1220206	1220	86	84	0	1	0
1220971	1221	86	84	0	1	0
1221737	1222	86	84	0	1	0
1222502	1223	86	84	0	1	0
1223268	1223	86	84	0	1	0
1224033	1224	86	84	0	1	0
1224799	1225	86	84	0	1	0
1225564	1226	86	84	0	1	0
1226330	1226	86	84	0	1	0
1227096	1227	86	84	0	1	0
1227860	1228	86	84	0	1	0
1228626	1229	86	84	0	1	0
1229391	1229	86	84	0	1	0
1230157	1230	86	84	0	1	0
1230922	1231	86	84	0	1	0
1231688	1232	86	84	0	1	0
1232453	1232	86	84	0	1	0
1233219	1233	86	84	0	1	0
1233984	1234	86	84	0	1	0
1234750	1235	86	84	0	1	0
1235515	1236	86	84	0	1	0
1236281	1236	86	84	0	1	0
1237047	1237	86	84	0	1	0
1237812	1238	86	84	0	1	0
1238578	1239	86	84	0	1	0
1239343	1239	86	84	0	1	0
1240109	1240	86	84	0	1	0
1240873	1241	86	84	0	1	0
1241639	1242	86	84	0	1	0
1242404	1242	86	84	0	1	0
1243170	1243	86	84	0	1	0
1243935	1244	86	84	0	1	0
1244701	1245	86	84	0	1	0
1245466	1245	86	84	0	1	0
1246232	1246	86	84	0	1	0
1246998	1247	86	84	0	1	0
1247763	1248	86	84	0	1	0
1248529	1249	86	84	0	1	0
1249294	1249	86	84	0	1	0
1250060	1250	86	84	0	1	0
1250825	1251	86	84	0	1	0
1251591	1252	86	84	0	1	0
1252356	1252	86	84	0	1	0
1253122	1253	86	84	0	1	0
1253886	1254	86	84	0	1	0
1254652	1255	86	84	0	1	0
1255417	1255	86	84	0	1	0
1256183	1256	86	84	0	1	0
1256949	1257	86	84	0	1	0
1257714	1258	86	84	0	1	0
1258480	1258	86	84	0	1	0
1259245	1259	86	84	0	1	0
1260011	1260	86	84	0	1	0
1260776	1261	86	84	0	1	0
1261542	1262	86	84	0	1	0
1262307	1262	86	84	0	1	0
1263073	1263	86	84	0	1	0
1263838	1264	86	84	0	1	0
1264604	1265	86	84	0	1	0
1265369	1265	86	84	0	1	0
1266135	1266	86	84	0	1	0
1266900	1267	86	84	0	1	0
1267665	1268	86	84	0	1	0
1268431	1268	86	84	0	1	0
1269196	1269	86	84	0	1	0
1269962	1270	86	84	0	1	0
1270727	1271	86	84	0	1	0
1271493	1271	86	84	0	1	0
1272258	1272	86	84	0	1	0
1273024	1273	86	84	0	1	0
1273789	1274	86	84	0	1	0
1274555	1275	86	84	0	1	0
1275320	1275	86	84	0	1	0
1276086	1276	86	84	0	1	0
1276852	1277	86	84	0	1	0
1277617	1278	86	84	0	1	0
1278383	1278	86	84	0	1	0
1279148	1279	86	84	0	1	0
1279913	1280	86	84	0	1	0
1280678	1281	86	84	0	1	0
1281444	1281	86	84	0	1	0
1282209	1282	86	84	0	1	0
1282975	1283	86	84	0	1	0
1283740	1284	86	84	0	1	0
1284506	1285	86	84	0	1	0
1285272	1285	86	84	0	1	0
1286037	1286	86	84	0	1	0
1286803	1287	86	84	0	1	0
1287568	1288	86	84	0	1	0
1288334	1288	86	84	0	1	0
1289099	1289	86	84	0	1	0
1289865	1290	86	84	0	1	0
1290630	1291	86	84	0	1	0
1291396	1291	86	84	0	1	0
1292161	1292	86	84	0	1	0
1292926	1293	86	84	0	1	0
1293691	1294	86	84	0	1	0
1294457	1294	86	84	0	1	0
1295223	1295	86	84	0	1	0
1295988	1296	86	84	0	1	0
1296754	1297	86	84	0	1	0
1297519	1298	86	84	0	1	0
1298285	1298	86	84	0	1	0
1299050	1299	86	84	0	1	0
1299816	1300	86	84	0	1	0
1300581	1301	86	84	0	1	0
1301347	1301	86	84	0	1	0
1302112	1302	86	84	0	1	0
1302878	1303	86	84	0	1	0
1303643	1304	86	84	0	1	0
1304409	1304	86	84	0	1	0
1305175	1305	86	84	0	1	0
1305939	1306	86	84	0	1	0
1306705	1307	86	84	0	1	0
1307470	1307	86	84	0	1	0
1308236	1308	86	84	0	1	0
1309001	1309	86	84	0	1	0
1309767	1310	86	84	0	1	0
1310532	1311	86	84	0	1	0
1311298	1311	86	84	0	1	0
1312063	1312	86	84	0	1	0
1312829	1313	86	84	0	1	0
1313594	1314	86	84	0	1	0
1314360	1314	86	84	0	1	0
1315126	1315	86	84	0	1	0
1315891	1316	86	84	0	1	0
1316657	1317	86	84	0	1	0
1317422	1317	86	84	0	1	0
1318188	1318	86	84	0	1	0
1318952	1319	86	84	0	1	0
1319718	1320	86	84	0	1	0
1320483	1320	86	84	0	1	0
1321249	1321	86	84	0	1	0
1322014	1322	86	84	0	1	0
1322780	1323	86	84	0	1	0
1323545	1324	86	84	0	1	0
1324311	1324	86	84	0	1	0
1325077	1325	86	84	0	1	0
1325842	1326	86	84	0	1	0
1326608	1327	86	84	0	1	0
1327373	1327	86	84	0	1	0
1328139	1328	86	84	0	1	0
1328904	1329	86	84	0	1	0
1329670	1330	86	84	0	1	0
1330435	1330	86	84	0	1	0
1331201	1331	86	84	0	1	0
1331965	1332	86	84	0	1	0
1332731	1333	86	84	0	1	0
1333496	1333	86	84	0	1	0
1334262	1334	86	84	0	1	0
1335028	1335	86	84	0	1	0
1335793	1336	86	84	0	1	0
1336559	1337	86	84	0	1	0
1337324	1337	86	84	0	1	0
1338090	1338	86	84	0	1	0
1338855	1339	86	84	0	1	0
1339621	1340	86	84	0	1	0
1340386	1340	86	84	0	1	0
1341152	1341	86	84	0	1	0
1341917	1342	86	84	0	1	0
1342683	1343	86	84	0	1	0
1343448	1343	86	84	0	1	0
1344214	1344	86	84	0	1	0
1344979	1345	86	84	0	1	0
1345744	1346	86	84	0	1	0
1346510	1347	86	84	0	1	0
1347275	1347	86	84	0	1	0
1348041	1348	86	84	0	1	0
1348806	1349	86	84	0	1	0
1349572	1350	86	84	0	1	0
1350337	1350	86	84	0	1	0
1351103	1351	86	84	0	1	0
1351868	1352	86	84	0	1	0
1352634	1353	86	84	0	1	0
1353399	1353	86	84	0	1	0
1354165	1354	86	84	0	1	0
1354931	1355	86	84	0	1	0
1355696	1356	86	84	0	1	0
1356462	1356	86	84	0	1	0
1357227	1357	86	84	0	1	0
1357992	1358	86	84	0	1	0
1358757	1359	86	84	0	1	0
1359523	1360	86	84	0	1	0
1360288	1360	86	84	0	1	0
1361054	1361	86	84	0	1	0
1361819	1362	86	84	0	1	0
1362585	1363	86	84	0	1	0
1363350	1363	86	84	0	1	0
1364116	1364	86	84	0	1	0
1364882	1365	86	84	0	1	0
1365647	1366	86	84	0	1	0
1366413	1366	86	84	0	1	0
1367178	1367	86	84	0	1	0
1367944	1368	86	84	0	1	0
1368709	1369	86	84	0	1	0
1369475	1369	86	84	0	1	0
1370240	1370	86	84	0	1	0
1371005	1371	86	84	0	1	0
1371770	1372	86	84	0	1	0
